Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
e8edb7c8cfed7bc26af97385b81ff4eb9351b0edb5f1d4dfd5dbb8d175c2fb45,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near Midgate,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
ea4da986bcef4c8d346c271ed6ec3b32abf0d148a4e9ef3c329b505922350745,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
4525612a6f596fd1dfd185d8bb5569a254106801e58748342815ad6e28721c5f,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near Midgate,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
48b1105cc280aac846c394a7a2347a1cf38d8ae57e3c9fe4ce798151cc01fece,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246246,52.572880,On or near Cowgate,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
7bfcc03382a74296ae1e905c8c966ab13aef48d72d0fa0a3589dca29d82d60f1,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
2671e7e68ba7ff9b472c66aeedca63417f9c4d7235f7a6abd1edae5c47a144a6,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244900,52.572212,On or near Cross Street,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
97641d288ac64fc0f7134fa3dd3fc85b15a75d5f378bef02b4b49f5d21a7a1b7,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near Viersen Platz,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
da653f561c422f0b4d245016f98994cfe4e5c8f893ab227945fd6244cf3407ee,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near Midgate,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
1fa77cbd9ed7b4f0f5afedf3478a3dd49a45b75275c4fd57dac70d459221f95c,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241545,52.571245,On or near St Peters Road,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
f740bb2982fb2604705d5b12ed96189da91fce670b524d4ada8e5632b5c418af,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near Dean'S Court,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
2867c3fcfa2a1734445b263627cd3e8158c721de4c0cddc9723d19e203ce65d2,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near Dean'S Court,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
c919eaf32cbebff701777780905868b5875ba3befaca94587112ad940e93a5b5,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near Midgate,E01015599,Peterborough 014A,Bicycle theft,Investigation complete; no suspect identified,
a550daffd914e296884442169323f92a1337cdde20d3abc1ecbc6d7754115d73,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234703,52.578103,On or near Eastfield Road,E01015602,Peterborough 014C,Bicycle theft,Investigation complete; no suspect identified,
1b3e7110c476ec1f7ba6ceb9801e6e47c0c179db37459a321275ebe6abd6eab6,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.228174,52.578590,On or near Padholme Road,E01015612,Peterborough 014D,Bicycle theft,Investigation complete; no suspect identified,
25a27aeda9fdfa7bffe338e0121833c18c22325c83da5251ea3975654ef9f0bd,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240065,52.584971,On or near All Saints Road,E01015655,Peterborough 014E,Bicycle theft,Investigation complete; no suspect identified,
b0e4dd2b4e1b7dd2ca3e607fcb9b28ac7c2815ddd1f0af0a7566fb29bc6b0941,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.292040,52.576975,On or near Egar Way,E01015598,Peterborough 015A,Bicycle theft,Investigation complete; no suspect identified,
f259ad140aac8a0eb3fe4957e7ea74b53ed5d3cd16b7c7345f8b9b467df57120,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.299658,52.571932,On or near Pedestrian Subway,E01015598,Peterborough 015A,Bicycle theft,Investigation complete; no suspect identified,
c9af0de609b4462648bdcd723fdb4dca252eb0d172a96a6620b5e570d57757a5,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285587,52.571397,On or near The Leys,E01015689,Peterborough 015C,Bicycle theft,Investigation complete; no suspect identified,
b4117d188514e56cea68207324d55ee8e7a78ac4e28781aaf72dabbdde4fb1d7,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,On or near Hospital,E01015691,Peterborough 015E,Bicycle theft,Investigation complete; no suspect identified,
a1ba1274851bc9a37fea04be6a6304da0351821f420dab8a3420f961d70f5381,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278942,52.582440,On or near Cavell Close,E01015691,Peterborough 015E,Bicycle theft,Investigation complete; no suspect identified,
10298c0d129d485bd3c8346197265b491c442baa35d4a5054a7128f31db828ff,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260103,52.577723,On or near Vintners Close,E01015692,Peterborough 016E,Bicycle theft,Investigation complete; no suspect identified,
26cabdf0ad76ed8a207d12fe758de9f8127116d15ef2455822a00706be823801,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245888,52.562247,On or near Park Street,E01015621,Peterborough 017A,Bicycle theft,Court result unavailable,
03f98d90bd15e569b1faa7ee723be35bfc7e999a445301fefc326600f104c8f9,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.230926,52.561934,On or near Burystead,E01015666,Peterborough 017D,Bicycle theft,Investigation complete; no suspect identified,
91c2a456087a10fd1cb45782cb9d62fad6bb1db8747cae532470f5ee76f36ccc,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229263,52.561838,On or near Mount Pleasant,E01015666,Peterborough 017D,Bicycle theft,Investigation complete; no suspect identified,
9206551b4e722dc54c3874d724c0a159cc6a8f94aaf91eb0235848cabe05290c,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.306714,52.558080,On or near Farleigh Fields,E01015648,Peterborough 018E,Bicycle theft,Investigation complete; no suspect identified,
674ac6f62350de4247dc128440f2a14ffd771007c64643c39fb74284fd494471,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.219233,52.557758,On or near Anglian Close,E01015667,Peterborough 019A,Bicycle theft,Investigation complete; no suspect identified,
4f00a9fe9abb0d31f92a8a121c6034b035755f7a17018e09ab8a72df2047386c,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.219982,52.554209,On or near Supermarket,E01015670,Peterborough 019C,Bicycle theft,Investigation complete; no suspect identified,
75612cc07f76199890e5a3440c2c8fd3d13e3e74fe6951640a550d97fc5feca1,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303534,52.543379,On or near Parking Area,E01015647,Peterborough 021F,Bicycle theft,Investigation complete; no suspect identified,
a1dd7c3b71253e559cc707cae05685ecc361402d20c5a59b4382a3ccda50ad2f,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.301271,52.541279,On or near Hinchcliffe,E01015647,Peterborough 021F,Bicycle theft,Unable to prosecute suspect,
65dbe61e421e6b315fa05c1dedffe2a285c50e518a34afd7a9a7718b0a8d7020,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.301171,52.539272,On or near Kilham,E01015647,Peterborough 021F,Bicycle theft,Investigation complete; no suspect identified,
822d464b0f2e9b8d882da0abeb7e48dcceaf398d4f912149a89c0f076359017e,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.277355,52.555516,On or near Longwater,E01015638,Peterborough 022A,Bicycle theft,Investigation complete; no suspect identified,
270010ef6ef44552c737f676aebd37c1308bfddbd6bf90963a51fca5cba0257d,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273137,52.560004,On or near Rothwell Way,E01015650,Peterborough 022B,Bicycle theft,Investigation complete; no suspect identified,
7bdb8ecad7bdc9813aa7ba49a55f70571ddea2cb9f2d5594e5e5a021b9d9da98,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.265745,52.558161,On or near Rowe Avenue,E01015650,Peterborough 022B,Bicycle theft,Investigation complete; no suspect identified,
c90ef3d087e42b369470adbd445110018b8f51cb14fc70cf458423706183ca77,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.256708,52.544973,On or near Phorpres Way,E01033174,Peterborough 022C,Bicycle theft,Investigation complete; no suspect identified,
8ba98872ba6321e66d69d6254af383e403a872f90b758d15c3f3c9b8477faa28,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276103,52.533632,On or near Four Chimneys Crescent,E01033177,Peterborough 023D,Bicycle theft,Investigation complete; no suspect identified,
cbba241323affb5db7bbf2b9f03ba2ce348e7c399fe7f6d6849dc1b35c8f16f7,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276103,52.533632,On or near Four Chimneys Crescent,E01033177,Peterborough 023D,Bicycle theft,Investigation complete; no suspect identified,
10f79c29e547beefccbddbfa1727a297d085126de80b7efe2a2ed154ca66e8eb,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.066716,52.260067,On or near Cherry Orchard,E01018237,South Cambridgeshire 003A,Bicycle theft,Investigation complete; no suspect identified,
5417ce0d68d6dd2dab4eec953b4d1bd311aba2fe1fbbb8a574d4dc2b8e4ddf93,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.068489,52.283990,On or near Airport/Airfield,E01018266,South Cambridgeshire 003B,Bicycle theft,Investigation complete; no suspect identified,
29d0590ba70954e8910baa1a12bbc7c85b2cb9d6aefed85dce5c49bb90e2737a,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.044498,52.284183,On or near Brookfield Drive,E01018266,South Cambridgeshire 003B,Bicycle theft,Investigation complete; no suspect identified,
7a56a19ec867f14723d925245e31957eec4ed4fe6d216f757d65f3f2d2f763eb,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.044498,52.284183,On or near Brookfield Drive,E01018266,South Cambridgeshire 003B,Bicycle theft,Investigation complete; no suspect identified,
03e7ec39209fdd2e70f192044f3bcdb7b9ff7a463672def821c111027885ec18,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110616,52.246441,On or near School Lane,E01018257,South Cambridgeshire 006A,Bicycle theft,Investigation complete; no suspect identified,
054d80ad66c244b84803a2222ff8867816a79e3ab303637dbad9893919bfab61,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.108677,52.247258,On or near Station Road,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
da1ff8a019c74caf07fa4d03e5db1185be81bf8e9442f338defdd7553dc303f8,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110381,52.243019,On or near Supermarket,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
7e49dacd05308cfc827b65db8950c41938b9dc0d475f6bfbacfb476966c6786a,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110642,52.242052,On or near Cambridge Road,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
dee116575c591558459ed960afc1df55051d3d1a76221d02f318d094aa9a77d5,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110642,52.242052,On or near Cambridge Road,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
d5c5a0bdc166fdbc5328a79253c2be73878570f9c5f52ed812af286d61d5e347,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110642,52.242052,On or near Cambridge Road,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
9ecb6b907c7a7358297f1d048755d4bd03febee8acb5d21578a9ac45601d027d,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105582,52.252115,On or near High Street,E01018260,South Cambridgeshire 006D,Bicycle theft,Investigation complete; no suspect identified,
298b353ee592a83dab242b1c909c8044b82c83913e22c088f266e13245ffe517,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118215,52.233752,On or near Circus Drive,E01033120,South Cambridgeshire 006G,Bicycle theft,Investigation complete; no suspect identified,
5f8f602d6a7c7f3de3f28980693afb432907d9555e4da2b1496eb5304d03547a,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119401,52.233731,On or near Rosehip Road,E01033120,South Cambridgeshire 006G,Bicycle theft,Investigation complete; no suspect identified,
546ab34cb0a37b3dcca3f1d4144eb419a2308fc0f7c40812387a28aad5986ba5,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125911,52.235727,On or near Engledow Drive,E01033121,South Cambridgeshire 006H,Bicycle theft,Investigation complete; no suspect identified,
589ab51f3fc4185fc6682543ebde4730e08a7ecf2a75c84c39637f84bc1280a8,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.170038,52.226121,On or near Wright'S Close,E01018297,South Cambridgeshire 007D,Bicycle theft,Investigation complete; no suspect identified,
ebbf3970e6005507ab8aef1299bbcdcd6e964fccf85b6f31825ac79f1412babd,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.019931,52.215272,On or near The Willows,E01018231,South Cambridgeshire 010A,Bicycle theft,Investigation complete; no suspect identified,
2f9cc720a371716c3b1fe13a8b7250366dc19c77f16fd4dcf8110b07e0fcf3b7,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.227311,52.185848,On or near Station Road,E01018244,South Cambridgeshire 011C,Bicycle theft,Investigation complete; no suspect identified,
18ef690ec8b746882c4daac4bade95d3510543ca37188fb1269395370a2b06fb,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.182533,52.189194,On or near Rush Grove,E01018287,South Cambridgeshire 011E,Bicycle theft,Unable to prosecute suspect,
ac47cbb55c1db7452abb402718f30bac7e58c0be07e01f9d1b7815ab87676009,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160712,52.168824,On or near Parking Area,E01018292,South Cambridgeshire 012A,Bicycle theft,Investigation complete; no suspect identified,
4d41daf91b16818d0f5f806416c6d9110d225ce2692494236433d8b6886b7ea1,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141077,52.147898,On or near Leeway Avenue,E01018293,South Cambridgeshire 012B,Bicycle theft,Investigation complete; no suspect identified,
865ee6d72773b44961a04fb0ca16a6894e7660dde8c1722cb2062e5fb06338ba,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.186631,52.154220,On or near St Mary'S,E01018246,South Cambridgeshire 013B,Bicycle theft,Investigation complete; no suspect identified,
903cb7956487118d2e3e011bf6a6f306f3377ed442c48cea221c520b105b65a0,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.018630,52.082538,On or near Orchard Road,E01018267,South Cambridgeshire 018B,Bicycle theft,Investigation complete; no suspect identified,
db86d150f52351157f411975a33f27c46b9368a1e5195105f6227d5ef76cc3af,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.018630,52.082538,On or near Orchard Road,E01018267,South Cambridgeshire 018B,Bicycle theft,Investigation complete; no suspect identified,
66ef85741c932d4382528db01dccb11f34a7706ae5b1150e1ca335901915746d,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.063805,52.219606,On or near Glebe Lane,E01033113,South Cambridgeshire 020A,Bicycle theft,Investigation complete; no suspect identified,
c50679553b4c00485f643b0866578a9b04e79b0ec2af386e3429f2dbfe7a5f5b,2016-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.072290,52.213667,On or near Greenhaze Lane,E01033115,South Cambridgeshire 020C,Bicycle theft,Investigation complete; no suspect identified,
77f26ebc10afa6dde8ab4101c2f52b49318de850f8f4757113b3f3fc05b1dd60,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129686,52.228321,On or near Whitfield Close,E01017978,Cambridge 001D,Bicycle theft,Unable to prosecute suspect,
a857498f614b75f5971511726011ef7d6f5fc3d43a1bfd18c9113ccfa11e4caf,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132013,52.234403,On or near Basset Close,E01017980,Cambridge 001F,Bicycle theft,Investigation complete; no suspect identified,
a16e36b7564db11ab08693a7b056d14553705b7da3ca3aee7f8bd2069da4b6b0,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132013,52.234403,On or near Basset Close,E01017980,Cambridge 001F,Bicycle theft,Investigation complete; no suspect identified,
4ee67ad3c8a27293492cb59e28059ac41ae888816cdf73330487cfd45c5d067d,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132013,52.234403,On or near Basset Close,E01017980,Cambridge 001F,Bicycle theft,Investigation complete; no suspect identified,
c4f1bcdcacabf1ff34a11f5b9bcb016b41d99c11e06d52fa969ee10faded39ee,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.114304,52.214930,On or near Hale Street,E01017950,Cambridge 002B,Bicycle theft,Investigation complete; no suspect identified,
b073c92c84257b0210738cb6bf0837eabae47652b9bcecff0a01f478c3692f27,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.113942,52.215629,On or near Victoria Road,E01017950,Cambridge 002B,Bicycle theft,Investigation complete; no suspect identified,
22af7dacebe9027d80b3d17615bc0c1636d0d417fa20fa59f128a9bcebca2a89,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119723,52.213754,On or near Carlyle Road,E01017950,Cambridge 002B,Bicycle theft,Investigation complete; no suspect identified,
c5cca9f7728e3eb3789993ff521d223ba96c1e4f627dd44ba0b9300e72267bb3,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116319,52.215137,On or near Hilda Street,E01017950,Cambridge 002B,Bicycle theft,Investigation complete; no suspect identified,
83e1178b2f4cd05f5c6891bbc3e4f0652286a416e838a5b6331632973acaa105,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.114314,52.228391,On or near Hazelwood Close,E01017951,Cambridge 002C,Bicycle theft,Investigation complete; no suspect identified,
20b9543e2463baf7c97ff7b444c16019a8db0af2993c85aea2dc5286bf8ff28c,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118036,52.228135,On or near St Albans Road,E01017952,Cambridge 002D,Bicycle theft,Investigation complete; no suspect identified,
804ecec83fe163ffa705b835d8ba640eeede866d8dcd4eab16d34686387653a2,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121730,52.228231,On or near Somerset Close,E01017952,Cambridge 002D,Bicycle theft,Investigation complete; no suspect identified,
0f4d6b91a59f244e126841fd27e5efa881040258ab0d27824203a49a699335a8,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125479,52.223326,On or near Wynborne Close,E01017954,Cambridge 002F,Bicycle theft,Investigation complete; no suspect identified,
e7c0f01f6b841f226a1f578450bf903fc601b70466435989f1ccffe1d56a9f7c,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123092,52.223926,On or near Brimley Road,E01017954,Cambridge 002F,Bicycle theft,Investigation complete; no suspect identified,
af1132a1ba710404318d597d58e89fad1fa01a83bfd2e5555faa58def4fe1c0f,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146080,52.226370,On or near Scarsdale Close,E01017971,Cambridge 003B,Bicycle theft,Investigation complete; no suspect identified,
3099d92fc6911cc85093f952c1bec5ef995f66bb91fb895e824e2b4e2785a804,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149489,52.230552,On or near Parking Area,E01017971,Cambridge 003B,Bicycle theft,Investigation complete; no suspect identified,
9ec6f893fe791b20257183d0fc13113c3cdd26660f6907c1e544c6de2fa8daa3,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141087,52.220283,On or near Inverness Close,E01017973,Cambridge 003D,Bicycle theft,Investigation complete; no suspect identified,
1c2b19771fd4f9b10f4051608f2ff1e01efc4e3ad20e126add9949fc299a7115,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136876,52.218264,On or near Hospital,E01017973,Cambridge 003D,Bicycle theft,Investigation complete; no suspect identified,
dc887840282af6f069f70baaec7c48382cff3a34f4cd7bdeba9cd4799d82cd17,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140534,52.216705,On or near Church Street,E01032792,Cambridge 003F,Bicycle theft,Investigation complete; no suspect identified,
668d5d03e3f34c275b557eac7e4667763b1ae0e5821a36fe36a7bcf7f5642e08,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133899,52.223048,On or near The Beeches,E01018006,Cambridge 004A,Bicycle theft,Investigation complete; no suspect identified,
8c2949b9d51173c0f7cea3517b374e9db20267a7d4ae3013e98bf2c5bfbb232b,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131827,52.217385,On or near Chesnut Grove,E01018008,Cambridge 004C,Bicycle theft,Investigation complete; no suspect identified,
8415a709a844662ba105c0849b97f00278d847490b9fe05f24282e3b0083f086,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132337,52.216719,On or near Hawthorn Way,E01018008,Cambridge 004C,Bicycle theft,Investigation complete; no suspect identified,
82212af033a37c9f975cf70dc0f0e1c31e05c7e0ac6a030606f0531c3ac5ca9f,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134099,52.214385,On or near Montague Road,E01018008,Cambridge 004C,Bicycle theft,Investigation complete; no suspect identified,
1fff4f8320661f86929826c3ff1abcb8b5db92dc026fd502f3e5f4d0e2669fc5,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126932,52.213894,On or near Trafalgar Road,E01018009,Cambridge 004D,Bicycle theft,Investigation complete; no suspect identified,
96a513aa2405f3059fc6a9b67fc8fe7e6770a0503a8dc706353ff5d32c137f12,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136055,52.212138,On or near Cutter Ferry Close,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
165c5c4e3f5f740c5a19cf9f68cc2ea91c5703e7c4e883deb3c522f831922731,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128714,52.213502,On or near Pretoria Road,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
dec6520922295b45b30d2b0c8d7361d96141a96773e4e34703666571c004a669,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133444,52.210800,On or near Cutter Ferry Lane,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
668bbb5baceaeeb26abfdf7cafb0a89550e8a28de39bc771c1bf2aaff00d3354,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131775,52.211397,On or near Beaulands Close,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
245b7d4d80c9dc6799628cf7cdbf068b78965bb39d18dade76cad7e29427130b,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131775,52.211397,On or near Beaulands Close,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
15466f7570a0a88f1cd9f5a1154a089fcf6729a1eb84b36fb1a25fb2e8fb699c,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133886,52.211467,On or near Manhattan Drive,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
9dd4a1c4e2480a4e5b2d8c718e6edd2f2b502041226c8b998b2b5debef53ddc2,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.135149,52.211561,On or near Acrefield Drive,E01018010,Cambridge 004E,Bicycle theft,Investigation complete; no suspect identified,
30da25987fd736808bbac240ea6afe69896b77e8ba97ddf001ae2c2cbe3fae62,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110561,52.221517,On or near Lingholme Close,E01017955,Cambridge 005A,Bicycle theft,Investigation complete; no suspect identified,
893e676f87653d46b5f91bbad6bf34ac4848dcf882b896cedbd5bb904337e4f1,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.089935,52.214402,On or near Conduit Head Road,E01017956,Cambridge 005B,Bicycle theft,Investigation complete; no suspect identified,
0efe8df8808b27044ca736ca8405fd9d2dde8c6d59a213e0f10c809bec1f2dd4,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084429,52.214680,On or near Parking Area,E01017956,Cambridge 005B,Bicycle theft,Investigation complete; no suspect identified,
e3558c5503ed1d4323dccbaf25f8e81da72e81a942531710e8dadd1286a0163d,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.103783,52.218742,On or near Marion Close,E01017956,Cambridge 005B,Bicycle theft,Investigation complete; no suspect identified,
075d6488992ab01f579589fbec024fe6517b7510400f7ed2b9cdf03bb0314988,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.089935,52.214402,On or near Conduit Head Road,E01017956,Cambridge 005B,Bicycle theft,Investigation complete; no suspect identified,
acbd8314494f82de495123f3aa29a4c3eaf1b9d93f481e735af448d7092dc39f,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112618,52.213324,On or near Castle Park,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
c4c1082b7252d43d93bf055d9386728fa43437fbdbb6451a0ec38b8f5f985939,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117381,52.208842,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
d107b22d8029c021ea5fe2fd5358692b57e43fd48a09d6a88cdccdcc0114166a,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115596,52.206068,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
3cf46e8cc9bfb94b55bfccc49a8cb604c05dbdcb644b23cd7557a10b4a3ecf9f,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115596,52.206068,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
60d40f0323462a806d76392fb097306f54bafa97e8568034611983de226fb690,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
82bfda617128f79453680c3b9be00c9c1269d28096d160c24cdd7b9d52327b7c,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
65ad29c30e3256b450a2c4a956c82a020da36f79587131125b8fdc9fa5a8b85a,2016-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117443,52.205837,On or near Market Hill,E01017958,Cambridge 005D,Bicycle theft,Investigation complete; no suspect identified,
